COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
Chile,NOV2013,November 2013,2013,11,November,Renewables,2493.338,22,25642.855,22808.245,0.4308031012927352
Chile,NOV2013,November 2013,2013,11,November,Non-renewables,3294.315,23,44101.154,37420.612,0.569197244270603
Chile,NOV2013,November 2013,2013,11,November,Others,487.595,24,5277.078,5296.804,0.0842474779491714
Chile,NOV2013,November 2013,2013,11,November,Other renewables aggregated,422.297,25,5403.854,4004.987,0.0729651805196961
Chile,NOV2013,November 2013,2013,11,November,Low carbon,2507.005,26,25806.859,22808.245,0.433164508364447
Chile,NOV2013,November 2013,2013,11,November,Fossil fuels,3294.315,27,44101.154,37420.612,0.569197244270603
Chile,DEC2013,December 2013,2013,12,December,Hydro,2086.299,1,19678.001,19976.999,0.350067553690586
Chile,DEC2013,December 2013,2013,12,December,Wind,42.799,2,553.0,409.0,0.007181396928438
Chile,DEC2013,December 2013,2013,12,December,Solar,1.322,3,8.0,,0.0002218230972544
Chile,DEC2013,December 2013,2013,12,December,Total combustible fuels,3815.617,7,49341.0,45454.001,0.6402359915861594
Chile,DEC2013,December 2013,2013,12,December,Coal,2312.831,8,28360.618,23415.5,0.388078166298192
Chile,DEC2013,December 2013,2013,12,December,Oil,254.582,9,5113.074,5678.054,0.0427172221976125
Chile,DEC2013,December 2013,2013,12,December,Natural gas,825.691,10,10463.458,11874.561,0.1385456391793955
Chile,DEC2013,December 2013,2013,12,December,Combustible renewables,422.514,11,5403.854,4485.884,0.0708951317045276
Chile,DEC2013,December 2013,2013,12,December,Not specified,13.667,13,164.004,,0.0022932346975621
Chile,DEC2013,December 2013,2013,12,December,Net electricity production,5959.704,14,69744.002,65840.0,1.0
Chile,DEC2013,December 2013,2013,12,December,Electricity supplied,5959.704,17,69744.002,65840.0,1.0
Chile,DEC2013,December 2013,2013,12,December,Distribution losses,423.781,19,4889.999,3498.998,0.0711077261555272
Chile,DEC2013,December 2013,2013,12,December,Final consumption,5535.922,20,64853.999,62341.001,0.9288921060509046
Chile,DEC2013,December 2013,2013,12,December,Renewables,2552.934,22,25642.855,24871.883,0.4283659054208062
Chile,DEC2013,December 2013,2013,12,December,Non-renewables,3406.771,23,44101.154,40968.115,0.5716342623727622
Chile,DEC2013,December 2013,2013,12,December,Others,268.249,24,5277.078,5678.054,0.0450104568951746
Chile,DEC2013,December 2013,2013,12,December,Other renewables aggregated,422.514,25,5403.854,4485.884,0.0708951317045276
Chile,DEC2013,December 2013,2013,12,December,Low carbon,2566.601,26,25806.859,24871.883,0.4306591401183683
Chile,DEC2013,December 2013,2013,12,December,Fossil fuels,3406.771,27,44101.154,40968.115,0.5716342623727622
Chile,JAN2014,January 2014,2014,1,January,Hydro,1859.865,1,22814.0,1758.742,0.3159261256746829
Chile,JAN2014,January 2014,2014,1,January,Wind,68.522,2,1441.001,15.387,0.0116394953308334
Chile,JAN2014,January 2014,2014,1,January,Solar,5.528,3,479.999,,0.0009390141879811
Chile,JAN2014,January 2014,2014,1,January,Total combustible fuels,3928.861,7,44426.002,4072.441,0.6673763063686667
Chile,JAN2014,January 2014,2014,1,January,Coal,2094.513,8,25425.673,2268.113,0.355784628059164
Chile,JAN2014,January 2014,2014,1,January,Oil,483.172,9,3808.083,271.462,0.082074052683656
Chile,JAN2014,January 2014,2014,1,January,Natural gas,891.746,10,9984.118,1116.238,0.1514765097821055
Chile,JAN2014,January 2014,2014,1,January,Combustible renewables,459.43,11,5208.127,416.629,0.0780411158437411
Chile,JAN2014,January 2014,2014,1,January,Not specified,24.25,13,291.0,13.667,0.0041192283029204
Chile,JAN2014,January 2014,2014,1,January,Net electricity production,5887.025,14,69451.998,5860.238,1.0
Chile,JAN2014,January 2014,2014,1,January,Electricity supplied,5887.025,17,69451.998,5860.238,1.0
Chile,JAN2014,January 2014,2014,1,January,Distribution losses,365.69,19,4363.999,417.944,0.0621179628080397
Chile,JAN2014,January 2014,2014,1,January,Final consumption,5521.335,20,65087.999,5442.294,0.9378820371919604
Chile,JAN2014,January 2014,2014,1,January,Renewables,2393.345,22,29943.127,2190.758,0.4065457510372386
Chile,JAN2014,January 2014,2014,1,January,Non-renewables,3493.681,23,39508.874,3669.48,0.593454418827846
Chile,JAN2014,January 2014,2014,1,January,Others,507.422,24,4099.083,285.129,0.0861932809865764
Chile,JAN2014,January 2014,2014,1,January,Other renewables aggregated,459.43,25,5208.127,416.629,0.0780411158437411
Chile,JAN2014,January 2014,2014,1,January,Low carbon,2417.595,26,30234.127,2204.425,0.410664979340159
Chile,JAN2014,January 2014,2014,1,January,Fossil fuels,3493.681,27,39508.874,3669.48,0.593454418827846
Chile,FEB2014,February 2014,2014,2,February,Hydro,1381.383,1,22814.0,3199.822,0.2561718252773158
Chile,FEB2014,February 2014,2014,2,February,Wind,81.769,2,1441.001,49.239,0.0151637264836043
Chile,FEB2014,February 2014,2014,2,February,Solar,19.629,3,479.999,,0.0036401177358983
Chile,FEB2014,February 2014,2014,2,February,Total combustible fuels,3885.377,7,44426.002,7906.493,0.7205272672245868
Chile,FEB2014,February 2014,2014,2,February,Coal,2063.092,8,25425.673,4496.671,0.3825919700438097
Chile,FEB2014,February 2014,2014,2,February,Oil,308.118,9,3808.083,459.117,0.0571392224030525
Chile,FEB2014,February 2014,2014,2,February,Natural gas,1099.694,10,9984.118,2141.393,0.2039337527872519
Chile,FEB2014,February 2014,2014,2,February,Combustible renewables,414.474,11,5208.127,809.314,0.0768625074363809
Chile,FEB2014,February 2014,2014,2,February,Not specified,24.25,13,291.0,27.334,0.0044970632785946
Chile,FEB2014,February 2014,2014,2,February,Net electricity production,5392.408,14,69451.998,11182.888,1.0
Chile,FEB2014,February 2014,2014,2,February,Electricity supplied,5392.408,17,69451.998,11182.888,1.0
Chile,FEB2014,February 2014,2014,2,February,Distribution losses,338.099,19,4363.999,800.173,0.0626990761826627
Chile,FEB2014,February 2014,2014,2,February,Final consumption,5054.309,20,65087.999,10382.715,0.9373009238173372
Chile,FEB2014,February 2014,2014,2,February,Renewables,1897.255,22,29943.127,4058.375,0.3518381769331994
Chile,FEB2014,February 2014,2014,2,February,Non-renewables,3495.154,23,39508.874,7124.515,0.6481620085127089
Chile,FEB2014,February 2014,2014,2,February,Others,332.368,24,4099.083,486.451,0.0616362856816472
Chile,FEB2014,February 2014,2014,2,February,Other renewables aggregated,414.474,25,5208.127,809.314,0.0768625074363809
Chile,FEB2014,February 2014,2014,2,February,Low carbon,1921.505,26,30234.127,4085.709,0.3563352402117941
Chile,FEB2014,February 2014,2014,2,February,Fossil fuels,3495.154,27,39508.874,7124.515,0.6481620085127089
Chile,MAR2014,March 2014,2014,3,March,Hydro,1381.592,1,22814.0,4525.418,0.2325117846931099
Chile,MAR2014,March 2014,2014,3,March,Wind,75.237,2,1441.001,89.685,0.0126618344235892
Chile,MAR2014,March 2014,2014,3,March,Solar,34.38,3,479.999,0.527,0.0057859014511875
Chile,MAR2014,March 2014,2014,3,March,Total combustible fuels,4426.571,7,44426.002,12398.731,0.7449593825679103
Chile,MAR2014,March 2014,2014,3,March,Coal,2186.637,8,25425.673,7050.636,0.367994944488668
Chile,MAR2014,March 2014,2014,3,March,Oil,545.171,9,3808.083,790.118,0.0917482745795628
Chile,MAR2014,March 2014,2014,3,March,Natural gas,1202.603,10,9984.118,3267.353,0.2023892508115913
Chile,MAR2014,March 2014,2014,3,March,Combustible renewables,492.16,11,5208.127,1290.626,0.082826912688088
Chile,MAR2014,March 2014,2014,3,March,Not specified,24.25,13,291.0,41.001,0.0040810968642029
Chile,MAR2014,March 2014,2014,3,March,Net electricity production,5942.03,14,69451.998,17055.362,1.0
Chile,MAR2014,March 2014,2014,3,March,Electricity supplied,5942.03,17,69451.998,17055.362,1.0
Chile,MAR2014,March 2014,2014,3,March,Distribution losses,367.392,19,4363.999,1216.864,0.0618293748096189
Chile,MAR2014,March 2014,2014,3,March,Final consumption,5574.638,20,65087.999,15838.498,0.9381706251903812
Chile,MAR2014,March 2014,2014,3,March,Renewables,1983.369,22,29943.127,5906.256,0.3337864332559748
Chile,MAR2014,March 2014,2014,3,March,Non-renewables,3958.661,23,39508.874,11149.108,0.6662135667440252
Chile,MAR2014,March 2014,2014,3,March,Others,569.421,24,4099.083,831.119,0.0958293714437658
Chile,MAR2014,March 2014,2014,3,March,Other renewables aggregated,492.16,25,5208.127,1290.626,0.082826912688088
Chile,MAR2014,March 2014,2014,3,March,Low carbon,2007.619,26,30234.127,5947.257,0.3378675301201778
Chile,MAR2014,March 2014,2014,3,March,Fossil fuels,3958.661,27,39508.874,11149.108,0.6662135667440252
Chile,APR2014,April 2014,2014,4,April,Hydro,1392.821,1,22814.0,5827.673,0.2496131663583586
Chile,APR2014,April 2014,2014,4,April,Wind,78.477,2,1441.001,127.7,0.0140641851726136
Chile,APR2014,April 2014,2014,4,April,Solar,32.418,3,479.999,1.004,0.0058097627957973
Chile,APR2014,April 2014,2014,4,April,Total combustible fuels,4051.953,7,44426.002,16552.534,0.7261671228860352
Chile,APR2014,April 2014,2014,4,April,Coal,2065.07,8,25425.673,9408.149,0.3700896679843682
Chile,APR2014,April 2014,2014,4,April,Oil,324.53,9,3808.083,1115.025,0.0581603528940747
Chile,APR2014,April 2014,2014,4,April,Natural gas,1212.753,10,9984.118,4310.827,0.2173424412330073
Chile,APR2014,April 2014,2014,4,April,Combustible renewables,449.6,11,5208.127,1718.536,0.0805746607745848
Chile,APR2014,April 2014,2014,4,April,Not specified,24.25,13,291.0,54.668,0.0043459420012982
Chile,APR2014,April 2014,2014,4,April,Net electricity production,5579.918,14,69451.998,22563.579,1.0
Chile,APR2014,April 2014,2014,4,April,Electricity supplied,5579.918,17,69451.998,22563.579,1.0
Chile,APR2014,April 2014,2014,4,April,Distribution losses,348.946,19,4363.999,1607.976,0.0625360444364953
Chile,APR2014,April 2014,2014,4,April,Final consumption,5230.972,20,65087.999,20955.602,0.9374639555635048
Chile,APR2014,April 2014,2014,4,April,Renewables,1953.316,22,29943.127,7674.913,0.3500617751013545
Chile,APR2014,April 2014,2014,4,April,Non-renewables,3626.603,23,39508.874,14888.669,0.6499384041127486
Chile,APR2014,April 2014,2014,4,April,Others,348.78,24,4099.083,1169.693,0.062506294895373
Chile,APR2014,April 2014,2014,4,April,Other renewables aggregated,449.6,25,5208.127,1718.536,0.0805746607745848
Chile,APR2014,April 2014,2014,4,April,Low carbon,1977.566,26,30234.127,7729.581,0.3544077171026528
Chile,APR2014,April 2014,2014,4,April,Fossil fuels,3626.603,27,39508.874,14888.669,0.6499384041127486
Chile,MAY2014,May 2014,2014,5,May,Hydro,1611.335,1,22814.0,7064.655,0.2766683487672789
Chile,MAY2014,May 2014,2014,5,May,Wind,71.953,2,1441.001,172.834,0.0123544251808916
Chile,MAY2014,May 2014,2014,5,May,Solar,30.074,3,479.999,1.43,0.005163745540702
Chile,MAY2014,May 2014,2014,5,May,Total combustible fuels,4086.455,7,44426.002,21263.091,0.7016497234664367
Chile,MAY2014,May 2014,2014,5,May,Coal,2293.498,8,25425.673,11832.665,0.3937966372983003
Chile,MAY2014,May 2014,2014,5,May,Oil,230.922,9,3808.083,1860.146,0.0396496125473831
Chile,MAY2014,May 2014,2014,5,May,Natural gas,1043.365,10,9984.118,5317.996,0.1791471492343752
Chile,MAY2014,May 2014,2014,5,May,Combustible renewables,518.67,11,5208.127,2252.287,0.0890563243863781
Chile,MAY2014,May 2014,2014,5,May,Not specified,24.25,13,291.0,68.335,0.0041637570446905
Chile,MAY2014,May 2014,2014,5,May,Net electricity production,5824.067,14,69451.998,28570.344,1.0
Chile,MAY2014,May 2014,2014,5,May,Electricity supplied,5824.067,17,69451.998,28570.344,1.0
Chile,MAY2014,May 2014,2014,5,May,Distribution losses,366.101,19,4363.999,2016.552,0.062860025477042
Chile,MAY2014,May 2014,2014,5,May,Final consumption,5457.966,20,65087.999,26553.791,0.937139974522958
Chile,MAY2014,May 2014,2014,5,May,Renewables,2232.032,22,29943.127,9491.206,0.3832428438752507
Chile,MAY2014,May 2014,2014,5,May,Non-renewables,3592.035,23,39508.874,19079.142,0.6167571561247492
Chile,MAY2014,May 2014,2014,5,May,Others,255.172,24,4099.083,1928.481,0.0438133695920737
Chile,MAY2014,May 2014,2014,5,May,Other renewables aggregated,518.67,25,5208.127,2252.287,0.0890563243863781
Chile,MAY2014,May 2014,2014,5,May,Low carbon,2256.282,26,30234.127,9559.541,0.3874066009199414
Chile,MAY2014,May 2014,2014,5,May,Fossil fuels,3592.035,27,39508.874,19079.142,0.6167571561247492
Chile,JUN2014,June 2014,2014,6,June,Hydro,1640.516,1,22814.0,8390.345,0.2790418878526197
Chile,JUN2014,June 2014,2014,6,June,Wind,94.3,2,1441.001,207.162,0.0160398618632808
Chile,JUN2014,June 2014,2014,6,June,Solar,31.255,3,479.999,1.777,0.0053162871955126
Chile,JUN2014,June 2014,2014,6,June,Total combustible fuels,4088.782,7,44426.002,25943.237,0.6954771841894929
Chile,JUN2014,June 2014,2014,6,June,Coal,2238.041,8,25425.673,14379.778,0.380677290396171
Chile,JUN2014,June 2014,2014,6,June,Oil,494.946,9,3808.083,2809.093,0.084187332659421
Chile,JUN2014,June 2014,2014,6,June,Natural gas,910.136,10,9984.118,5987.985,0.1548086502311662
Chile,JUN2014,June 2014,2014,6,June,Combustible renewables,445.659,11,5208.127,2766.384,0.0758039109027346
Chile,JUN2014,June 2014,2014,6,June,Not specified,24.25,13,291.0,82.002,0.0041247788990939
Chile,JUN2014,June 2014,2014,6,June,Net electricity production,5879.103,14,69451.998,34624.521,1.0
Chile,JUN2014,June 2014,2014,6,June,Electricity supplied,5879.103,17,69451.998,34624.521,1.0
Chile,JUN2014,June 2014,2014,6,June,Distribution losses,366.574,19,4363.999,2422.624,0.0623520288724317
Chile,JUN2014,June 2014,2014,6,June,Final consumption,5512.528,20,65087.999,32201.895,0.9376478010335932
Chile,JUN2014,June 2014,2014,6,June,Renewables,2211.73,22,29943.127,11365.668,0.3762019478141478
Chile,JUN2014,June 2014,2014,6,June,Non-renewables,3667.373,23,39508.874,23258.858,0.6237980521858522
Chile,JUN2014,June 2014,2014,6,June,Others,519.196,24,4099.083,2891.095,0.0883121115585149
Chile,JUN2014,June 2014,2014,6,June,Other renewables aggregated,445.659,25,5208.127,2766.384,0.0758039109027346
Chile,JUN2014,June 2014,2014,6,June,Low carbon,2235.98,26,30234.127,11447.67,0.3803267267132418
Chile,JUN2014,June 2014,2014,6,June,Fossil fuels,3667.373,27,39508.874,23258.858,0.6237980521858522
Chile,JUL2014,July 2014,2014,7,July,Hydro,1542.815,1,22814.0,10117.806,0.2532783200922221
Chile,JUL2014,July 2014,2014,7,July,Wind,132.386,2,1441.001,258.075,0.0217333275108998
Chile,JUL2014,July 2014,2014,7,July,Solar,34.7,3,479.999,2.143,0.005696572633271
Chile,JUL2014,July 2014,2014,7,July,Total combustible fuels,4357.231,7,44426.002,30295.534,0.7153107455746496
Chile,JUL2014,July 2014,2014,7,July,Coal,2224.196,8,25425.673,16790.892,0.3651381574821609
Chile,JUL2014,July 2014,2014,7,July,Oil,741.385,9,3808.083,3487.517,0.1217104755538234
Chile,JUL2014,July 2014,2014,7,July,Natural gas,899.172,10,9984.118,6748.789,0.1476137927320926
Chile,JUL2014,July 2014,2014,7,July,Combustible renewables,492.477,11,5208.127,3268.339,0.0808481556402143
Chile,JUL2014,July 2014,2014,7,July,Not specified,24.25,13,291.0,95.669,0.0039810341889574
Chile,JUL2014,July 2014,2014,7,July,Net electricity production,6091.382,14,69451.998,40769.225,1.0
Chile,JUL2014,July 2014,2014,7,July,Electricity supplied,6091.382,17,69451.998,40769.225,1.0
Chile,JUL2014,July 2014,2014,7,July,Distribution losses,373.901,19,4363.999,2843.543,0.0613819655375414
Chile,JUL2014,July 2014,2014,7,July,Final consumption,5717.481,20,65087.999,37925.679,0.9386180344624586
Chile,JUL2014,July 2014,2014,7,July,Renewables,2202.378,22,29943.127,13646.363,0.3615563758766074
Chile,JUL2014,July 2014,2014,7,July,Non-renewables,3889.003,23,39508.874,27122.867,0.6384434599570344
Chile,JUL2014,July 2014,2014,7,July,Others,765.635,24,4099.083,3583.186,0.1256915097427808
Chile,JUL2014,July 2014,2014,7,July,Other renewables aggregated,492.477,25,5208.127,3268.339,0.0808481556402143
Chile,JUL2014,July 2014,2014,7,July,Low carbon,2226.628,26,30234.127,13742.032,0.3655374100655648
Chile,JUL2014,July 2014,2014,7,July,Fossil fuels,3889.003,27,39508.874,27122.867,0.6384434599570344
Chile,AUG2014,August 2014,2014,8,August,Hydro,2431.505,1,22814.0,11692.681,0.4205825389156967
Chile,AUG2014,August 2014,2014,8,August,Wind,127.068,2,1441.001,319.356,0.0219792194772125
Chile,AUG2014,August 2014,2014,8,August,Solar,41.646,3,479.999,2.934,0.0072035962976358
Chile,AUG2014,August 2014,2014,8,August,Total combustible fuels,3156.811,7,44426.002,34633.737,0.5460402447278535
Chile,AUG2014,August 2014,2014,8,August,Coal,2096.64,8,25425.673,19317.774,0.3626602348719028
Chile,AUG2014,August 2014,2014,8,August,Oil,116.601,9,3808.083,4029.579,0.020168720450959
Chile,AUG2014,August 2014,2014,8,August,Natural gas,601.755,10,9984.118,7570.099,0.1040868292293106
Chile,AUG2014,August 2014,2014,8,August,Combustible renewables,341.815,11,5208.127,3716.287,0.0591244601756808
Chile,AUG2014,August 2014,2014,8,August,Not specified,24.25,13,291.0,109.336,0.0041945735537067
Chile,AUG2014,August 2014,2014,8,August,Net electricity production,5781.279,14,69451.998,46758.042,1.0
Chile,AUG2014,August 2014,2014,8,August,Electricity supplied,5781.279,17,69451.998,46758.042,1.0
Chile,AUG2014,August 2014,2014,8,August,Distribution losses,370.359,19,4363.999,3261.322,0.0640617759495779
Chile,AUG2014,August 2014,2014,8,August,Final consumption,5410.921,20,65087.999,43496.717,0.9359383970225272
Chile,AUG2014,August 2014,2014,8,August,Renewables,2942.034,22,29943.127,15731.258,0.508889814866226
Chile,AUG2014,August 2014,2014,8,August,Non-renewables,2839.246,23,39508.874,31026.788,0.4911103581058793
Chile,AUG2014,August 2014,2014,8,August,Others,140.851,24,4099.083,4138.915,0.0243632940046657
Chile,AUG2014,August 2014,2014,8,August,Other renewables aggregated,341.815,25,5208.127,3716.287,0.0591244601756808
Chile,AUG2014,August 2014,2014,8,August,Low carbon,2966.284,26,30234.127,15840.594,0.5130843884199326
Chile,AUG2014,August 2014,2014,8,August,Fossil fuels,2839.246,27,39508.874,31026.788,0.4911103581058793
Chile,SEP2014,September 2014,2014,9,September,Hydro,2251.932,1,22814.0,13599.652,0.4078582088470956
Chile,SEP2014,September 2014,2014,9,September,Wind,152.858,2,1441.001,394.719,0.0276848457626381
Chile,SEP2014,September 2014,2014,9,September,Solar,47.532,3,479.999,3.962,0.008608748569193
Chile,SEP2014,September 2014,2014,9,September,Total combustible fuels,3044.788,7,44426.002,38054.316,0.5514561629743396
Chile,SEP2014,September 2014,2014,9,September,Coal,2057.929,8,25425.673,21577.187,0.372721394728835
Chile,SEP2014,September 2014,2014,9,September,Oil,100.713,9,3808.083,4137.238,0.0182406146311778
Chile,SEP2014,September 2014,2014,9,September,Natural gas,475.491,10,9984.118,8192.741,0.0861184563223553
Chile,SEP2014,September 2014,2014,9,September,Combustible renewables,410.655,11,5208.127,4147.152,0.0743756972919715
Chile,SEP2014,September 2014,2014,9,September,Not specified,24.25,13,291.0,123.003,0.0043920338467334
Chile,SEP2014,September 2014,2014,9,September,Net electricity production,5521.36,14,69451.998,52175.65,1.0
Chile,SEP2014,September 2014,2014,9,September,Electricity supplied,5521.36,17,69451.998,52175.65,1.0
Chile,SEP2014,September 2014,2014,9,September,Distribution losses,351.57,19,4363.999,3649.328,0.0636745294637553
Chile,SEP2014,September 2014,2014,9,September,Final consumption,5169.79,20,65087.999,48526.319,0.9363254705362448
Chile,SEP2014,September 2014,2014,9,September,Renewables,2862.977,22,29943.127,18145.485,0.5185275004708985
Chile,SEP2014,September 2014,2014,9,September,Non-renewables,2658.383,23,39508.874,34030.169,0.4814724995291015
Chile,SEP2014,September 2014,2014,9,September,Others,124.963,24,4099.083,4260.241,0.0226326484779112
Chile,SEP2014,September 2014,2014,9,September,Other renewables aggregated,410.655,25,5208.127,4147.152,0.0743756972919715
Chile,SEP2014,September 2014,2014,9,September,Low carbon,2887.227,26,30234.127,18268.488,0.5229195343176319
Chile,SEP2014,September 2014,2014,9,September,Fossil fuels,2658.383,27,39508.874,34030.169,0.4814724995291015
Chile,OCT2014,October 2014,2014,10,October,Hydro,2532.69,1,22814.0,15583.283,0.4313788610408523
Chile,OCT2014,October 2014,2014,10,October,Wind,159.815,2,1441.001,448.921,0.0272203912351072
Chile,OCT2014,October 2014,2014,10,October,Solar,53.955,3,479.999,5.336,0.0091898520732735
Chile,OCT2014,October 2014,2014,10,October,Total combustible fuels,3100.44,7,44426.002,41822.439,0.5280805293681817
Chile,OCT2014,October 2014,2014,10,October,Coal,2020.782,8,25425.673,23952.099,0.3441884468971156
Chile,OCT2014,October 2014,2014,10,October,Oil,121.476,9,3808.083,4384.564,0.0206903247234357
Chile,OCT2014,October 2014,2014,10,October,Natural gas,512.195,10,9984.118,8926.735,0.0872392972415966
Chile,OCT2014,October 2014,2014,10,October,Combustible renewables,445.988,11,5208.127,4559.043,0.0759626308304165
Chile,OCT2014,October 2014,2014,10,October,Not specified,24.25,13,291.0,136.67,0.0041303662825851
Chile,OCT2014,October 2014,2014,10,October,Net electricity production,5871.15,14,69451.998,57996.647,1.0
Chile,OCT2014,October 2014,2014,10,October,Electricity supplied,5871.15,17,69451.998,57996.647,1.0
Chile,OCT2014,October 2014,2014,10,October,Distribution losses,372.195,19,4363.999,4064.047,0.0633938836514141
Chile,OCT2014,October 2014,2014,10,October,Final consumption,5498.955,20,65087.999,53932.596,0.936606116348586
Chile,OCT2014,October 2014,2014,10,October,Renewables,3192.448,22,29943.127,20596.583,0.5437517351796497
Chile,OCT2014,October 2014,2014,10,October,Non-renewables,2678.703,23,39508.874,37400.068,0.4562484351447332
Chile,OCT2014,October 2014,2014,10,October,Others,145.726,24,4099.083,4521.234,0.0248206910060209
Chile,OCT2014,October 2014,2014,10,October,Other renewables aggregated,445.988,25,5208.127,4559.043,0.0759626308304165
Chile,OCT2014,October 2014,2014,10,October,Low carbon,3216.698,26,30234.127,20733.253,0.5478821014622348
Chile,OCT2014,October 2014,2014,10,October,Fossil fuels,2678.703,27,39508.874,37400.068,0.4562484351447332
Chile,NOV2014,November 2014,2014,11,November,Hydro,2450.973,1,22814.0,17591.702,0.4271402427877246
Chile,NOV2014,November 2014,2014,11,November,Wind,203.223,2,1441.001,510.201,0.0354164332124628
Chile,NOV2014,November 2014,2014,11,November,Solar,59.351,3,479.999,6.678,0.0103433210197314
Chile,NOV2014,November 2014,2014,11,November,Total combustible fuels,3000.303,7,44426.002,45525.383,0.5228740389456508
Chile,NOV2014,November 2014,2014,11,November,Coal,1924.713,8,25425.673,26047.787,0.3354269419192662
Chile,NOV2014,November 2014,2014,11,November,Oil,169.385,9,3808.083,4858.492,0.0295193582404207
Chile,NOV2014,November 2014,2014,11,November,Natural gas,533.414,10,9984.118,9637.767,0.0929600552378061
Chile,NOV2014,November 2014,2014,11,November,Combustible renewables,372.79,11,5208.127,4981.34,0.064967509274413
Chile,NOV2014,November 2014,2014,11,November,Not specified,24.25,13,291.0,150.337,0.0042261383081748
Chile,NOV2014,November 2014,2014,11,November,Net electricity production,5738.099,14,69451.998,63784.298,1.0
Chile,NOV2014,November 2014,2014,11,November,Electricity supplied,5738.099,17,69451.998,63784.298,1.0
Chile,NOV2014,November 2014,2014,11,November,Distribution losses,364.194,19,4363.999,4466.218,0.0634694521652554
Chile,NOV2014,November 2014,2014,11,November,Final consumption,5373.905,20,65087.999,59318.077,0.9365305478347444
Chile,NOV2014,November 2014,2014,11,November,Renewables,3086.337,22,29943.127,23089.921,0.537867506294332
Chile,NOV2014,November 2014,2014,11,November,Non-renewables,2651.762,23,39508.874,40694.383,0.462132493705668
Chile,NOV2014,November 2014,2014,11,November,Others,193.635,24,4099.083,5008.829,0.0337454965485956
Chile,NOV2014,November 2014,2014,11,November,Other renewables aggregated,372.79,25,5208.127,4981.34,0.064967509274413
Chile,NOV2014,November 2014,2014,11,November,Low carbon,3110.587,26,30234.127,23240.258,0.5420936446025069
Chile,NOV2014,November 2014,2014,11,November,Fossil fuels,2651.762,27,39508.874,40694.383,0.462132493705668
Chile,DEC2014,December 2014,2014,12,December,Hydro,2336.573,1,22814.0,19678.001,0.3930860403383008
Chile,DEC2014,December 2014,2014,12,December,Wind,195.393,2,1441.001,553.0,0.0328713293699026
Chile,DEC2014,December 2014,2014,12,December,Solar,89.531,3,479.999,8.0,0.0150619673673916
Chile,DEC2014,December 2014,2014,12,December,Total combustible fuels,3298.43,7,44426.002,49341.0,0.5549010401271698
Chile,DEC2014,December 2014,2014,12,December,Coal,2160.562,8,25425.673,28360.618,0.3634753810325635
Chile,DEC2014,December 2014,2014,12,December,Oil,171.664,9,3808.083,5113.074,0.0288793553758577
Chile,DEC2014,December 2014,2014,12,December,Natural gas,601.794,10,9984.118,10463.458,0.1012409287273915
Chile,DEC2014,December 2014,2014,12,December,Combustible renewables,364.409,11,5208.127,5403.854,0.0613052067594891
Chile,DEC2014,December 2014,2014,12,December,Not specified,24.25,13,291.0,164.004,0.004079622797235
Chile,DEC2014,December 2014,2014,12,December,Net electricity production,5944.177,14,69451.998,69744.002,1.0
Chile,DEC2014,December 2014,2014,12,December,Electricity supplied,5944.177,17,69451.998,69744.002,1.0
Chile,DEC2014,December 2014,2014,12,December,Distribution losses,378.978,19,4363.999,4889.999,0.0637561768433207
Chile,DEC2014,December 2014,2014,12,December,Final consumption,5565.199,20,65087.999,64853.999,0.9362438231566792
Chile,DEC2014,December 2014,2014,12,December,Renewables,2985.906,22,29943.127,25642.855,0.5023245438350843
Chile,DEC2014,December 2014,2014,12,December,Non-renewables,2958.27,23,39508.874,44101.154,0.4976752879330477
Chile,DEC2014,December 2014,2014,12,December,Others,195.914,24,4099.083,5277.078,0.0329589781730927
Chile,DEC2014,December 2014,2014,12,December,Other renewables aggregated,364.409,25,5208.127,5403.854,0.0613052067594891
Chile,DEC2014,December 2014,2014,12,December,Low carbon,3010.156,26,30234.127,25806.859,0.5064041666323194
Chile,DEC2014,December 2014,2014,12,December,Fossil fuels,2958.27,27,39508.874,44101.154,0.4976752879330477
Chile,JAN2015,January 2015,2015,1,January,Hydro,1935.863,1,23403.001,1859.865,0.3112100787758032
Chile,JAN2015,January 2015,2015,1,January,Wind,119.982,2,2111.999,68.522,0.0192883523636116
Chile,JAN2015,January 2015,2015,1,January,Solar,92.918,3,1238.001,5.528,0.0149375333376845
Chile,JAN2015,January 2015,2015,1,January,Total combustible fuels,4071.674,7,45276.001,3928.861,0.6545638747625168
Chile,JAN2015,January 2015,2015,1,January,Coal,2246.592,8,26341.543,2094.513,0.3611629920594016
Chile,JAN2015,January 2015,2015,1,January,Oil,358.966,9,2968.856,483.172,0.0577075119147558
Chile,JAN2015,January 2015,2015,1,January,Natural gas,988.942,10,10683.557,891.746,0.1589826954307719
Chile,JAN2015,January 2015,2015,1,January,Combustible renewables,477.173,11,5282.042,459.43,0.0767105145972036
Chile,JAN2015,January 2015,2015,1,January,Not specified,0.0,13,0.0,24.25,0.0
Chile,JAN2015,January 2015,2015,1,January,Net electricity production,6220.438,14,72028.999,5887.025,1.0
Chile,JAN2015,January 2015,2015,1,January,Electricity supplied,6220.438,17,72028.999,5887.025,1.0
Chile,JAN2015,January 2015,2015,1,January,Distribution losses,318.174,19,3707.0,365.69,0.0511497743406493
